0.00.429.232 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.552.755 W srv  llama_server: -----------------
0.00.552.761 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.552.762 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.552.762 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.552.763 W srv  llama_server: -----------------
0.00.554.884 I srv    load_model: loading model 'Qwen/Qwen2.5-7B-Instruct-GGUF:fp16'
0.01.027.223 W load: control-looking token: 128247 '</s>' was not control-type; this is probably a bug in the model. its type will be overridden
0.03.939.541 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 2048, kv_unified = 'true'
0.03.948.226 I srv  llama_server: model loaded
0.03.948.238 I srv  llama_server: listening on http://0.0.0.0:8090
0.05.591.548 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.17.187.361 I slot      release: id  3 | task 120 | stop processing: n_tokens = 113, truncated = 0
0.17.194.301 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.354
0.17.199.417 I slot launch_slot_: id  3 | task 195 | processing task, is_child = 0
0.17.199.460 W slot   operator(): id  3 | task 195 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.17.199.461 W slot   operator(): id  3 | task 195 | n_past was set to 39
0.19.554.319 I slot print_timing: id  3 | task 195 | prompt eval time =      58.98 ms /     1 tokens (   58.98 ms per token,    16.95 tokens per second)
0.19.554.334 I slot print_timing: id  3 | task 195 |        eval time =    2295.86 ms /    40 tokens (   57.40 ms per token,    17.42 tokens per second)
0.19.554.336 I slot print_timing: id  3 | task 195 |       total time =    2354.84 ms /    41 tokens
0.19.554.339 I slot print_timing: id  3 | task 195 |    graphs reused =        231
0.19.554.382 I slot      release: id  3 | task 195 | stop processing: n_tokens = 79, truncated = 0
0.19.563.918 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.506
0.19.564.024 I slot launch_slot_: id  3 | task 236 | processing task, is_child = 0
0.19.564.051 W slot   operator(): id  3 | task 236 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.19.564.052 W slot   operator(): id  3 | task 236 | n_past was set to 39
0.22.274.652 I slot print_timing: id  3 | task 236 | prompt eval time =      59.19 ms /     1 tokens (   59.19 ms per token,    16.90 tokens per second)
0.22.274.667 I slot print_timing: id  3 | task 236 |        eval time =    2651.39 ms /    46 tokens (   57.64 ms per token,    17.35 tokens per second)
0.22.274.669 I slot print_timing: id  3 | task 236 |       total time =    2710.58 ms /    47 tokens
0.22.274.671 I slot print_timing: id  3 | task 236 |    graphs reused =        277
0.22.274.712 I slot      release: id  3 | task 236 | stop processing: n_tokens = 85, truncated = 0
0.22.284.831 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.471
0.22.290.040 I slot launch_slot_: id  3 | task 283 | processing task, is_child = 0
0.22.290.074 W slot   operator(): id  3 | task 283 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.22.290.075 W slot   operator(): id  3 | task 283 | n_past was set to 39
0.25.647.492 I slot print_timing: id  3 | task 283 | prompt eval time =      58.88 ms /     1 tokens (   58.88 ms per token,    16.98 tokens per second)
0.25.647.505 I slot print_timing: id  3 | task 283 |        eval time =    3298.51 ms /    57 tokens (   57.87 ms per token,    17.28 tokens per second)
0.25.647.507 I slot print_timing: id  3 | task 283 |       total time =    3357.39 ms /    58 tokens
0.25.647.509 I slot print_timing: id  3 | task 283 |    graphs reused =        334
0.25.647.550 I slot      release: id  3 | task 283 | stop processing: n_tokens = 96, truncated = 0
0.25.657.556 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.417
0.25.666.398 I slot launch_slot_: id  3 | task 341 | processing task, is_child = 0
0.25.666.439 W slot   operator(): id  3 | task 341 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.25.666.444 W slot   operator(): id  3 | task 341 | n_past was set to 39
0.29.552.617 I slot print_timing: id  3 | task 341 | prompt eval time =      59.07 ms /     1 tokens (   59.07 ms per token,    16.93 tokens per second)
0.29.552.631 I slot print_timing: id  3 | task 341 |        eval time =    3827.09 ms /    66 tokens (   57.99 ms per token,    17.25 tokens per second)
0.29.552.633 I slot print_timing: id  3 | task 341 |       total time =    3886.16 ms /    67 tokens
0.29.552.635 I slot print_timing: id  3 | task 341 |    graphs reused =        400
0.29.552.678 I slot      release: id  3 | task 341 | stop processing: n_tokens = 105, truncated = 0
0.29.561.067 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.381
0.29.569.581 I slot launch_slot_: id  3 | task 408 | processing task, is_child = 0
0.29.569.614 W slot   operator(): id  3 | task 408 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.29.569.615 W slot   operator(): id  3 | task 408 | n_past was set to 39
0.32.806.588 I slot print_timing: id  3 | task 408 | prompt eval time =      59.04 ms /     1 tokens (   59.04 ms per token,    16.94 tokens per second)
0.32.806.602 I slot print_timing: id  3 | task 408 |        eval time =    3177.91 ms /    55 tokens (   57.78 ms per token,    17.31 tokens per second)
0.32.806.604 I slot print_timing: id  3 | task 408 |       total time =    3236.95 ms /    56 tokens
0.32.806.607 I slot print_timing: id  3 | task 408 |    graphs reused =        455
0.32.806.648 I slot      release: id  3 | task 408 | stop processing: n_tokens = 94, truncated = 0
0.32.816.797 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.426
0.32.819.681 I slot launch_slot_: id  3 | task 464 | processing task, is_child = 0
0.32.819.716 W slot   operator(): id  3 | task 464 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.32.819.724 W slot   operator(): id  3 | task 464 | n_past was set to 39
0.35.585.993 I slot print_timing: id  3 | task 464 | prompt eval time =      58.89 ms /     1 tokens (   58.89 ms per token,    16.98 tokens per second)
0.35.586.009 I slot print_timing: id  3 | task 464 |        eval time =    2707.36 ms /    47 tokens (   57.60 ms per token,    17.36 tokens per second)
0.35.586.011 I slot print_timing: id  3 | task 464 |       total time =    2766.26 ms /    48 tokens
0.35.586.013 I slot print_timing: id  3 | task 464 |    graphs reused =        502
0.35.586.056 I slot      release: id  3 | task 464 | stop processing: n_tokens = 86, truncated = 0
0.35.596.039 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.465
0.35.602.098 I slot launch_slot_: id  3 | task 512 | processing task, is_child = 0
0.35.602.132 W slot   operator(): id  3 | task 512 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.35.602.133 W slot   operator(): id  3 | task 512 | n_past was set to 39
0.38.958.424 I slot print_timing: id  3 | task 512 | prompt eval time =      59.11 ms /     1 tokens (   59.11 ms per token,    16.92 tokens per second)
0.38.958.437 I slot print_timing: id  3 | task 512 |        eval time =    3297.17 ms /    57 tokens (   57.85 ms per token,    17.29 tokens per second)
0.38.958.438 I slot print_timing: id  3 | task 512 |       total time =    3356.28 ms /    58 tokens
0.38.958.441 I slot print_timing: id  3 | task 512 |    graphs reused =        559
0.38.958.479 I slot      release: id  3 | task 512 | stop processing: n_tokens = 96, truncated = 0
0.38.968.336 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.417
0.38.971.182 I slot launch_slot_: id  3 | task 570 | processing task, is_child = 0
0.38.971.214 W slot   operator(): id  3 | task 570 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.38.971.218 W slot   operator(): id  3 | task 570 | n_past was set to 39
0.42.445.382 I slot print_timing: id  3 | task 570 | prompt eval time =      59.07 ms /     1 tokens (   59.07 ms per token,    16.93 tokens per second)
0.42.445.395 I slot print_timing: id  3 | task 570 |        eval time =    3415.08 ms /    59 tokens (   57.88 ms per token,    17.28 tokens per second)
0.42.445.397 I slot print_timing: id  3 | task 570 |       total time =    3474.15 ms /    60 tokens
0.42.445.399 I slot print_timing: id  3 | task 570 |    graphs reused =        618
0.42.445.441 I slot      release: id  3 | task 570 | stop processing: n_tokens = 98, truncated = 0
0.42.453.479 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.408
0.42.458.979 I slot launch_slot_: id  3 | task 630 | processing task, is_child = 0
0.42.459.015 W slot   operator(): id  3 | task 630 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.42.459.016 W slot   operator(): id  3 | task 630 | n_past was set to 39
0.47.522.477 I slot print_timing: id  3 | task 630 | prompt eval time =      59.31 ms /     1 tokens (   59.31 ms per token,    16.86 tokens per second)
0.47.522.492 I slot print_timing: id  3 | task 630 |        eval time =    5004.13 ms /    86 tokens (   58.19 ms per token,    17.19 tokens per second)
0.47.522.494 I slot print_timing: id  3 | task 630 |       total time =    5063.44 ms /    87 tokens
0.47.522.496 I slot print_timing: id  3 | task 630 |    graphs reused =        704
0.47.522.537 I slot      release: id  3 | task 630 | stop processing: n_tokens = 125, truncated = 0
0.47.530.814 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.320
0.47.539.560 I slot launch_slot_: id  3 | task 717 | processing task, is_child = 0
0.47.539.593 W slot   operator(): id  3 | task 717 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.47.539.596 W slot   operator(): id  3 | task 717 | n_past was set to 39
0.50.957.044 I slot print_timing: id  3 | task 717 | prompt eval time =      59.69 ms /     1 tokens (   59.69 ms per token,    16.75 tokens per second)
0.50.957.060 I slot print_timing: id  3 | task 717 |        eval time =    3357.74 ms /    58 tokens (   57.89 ms per token,    17.27 tokens per second)
0.50.957.062 I slot print_timing: id  3 | task 717 |       total time =    3417.43 ms /    59 tokens
0.50.957.064 I slot print_timing: id  3 | task 717 |    graphs reused =        762
0.50.957.107 I slot      release: id  3 | task 717 | stop processing: n_tokens = 97, truncated = 0
0.50.967.337 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.412
0.50.973.701 I slot launch_slot_: id  3 | task 776 | processing task, is_child = 0
0.50.973.733 W slot   operator(): id  3 | task 776 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.50.973.736 W slot   operator(): id  3 | task 776 | n_past was set to 39
0.54.391.098 I slot print_timing: id  3 | task 776 | prompt eval time =      58.93 ms /     1 tokens (   58.93 ms per token,    16.97 tokens per second)
0.54.391.113 I slot print_timing: id  3 | task 776 |        eval time =    3358.41 ms /    58 tokens (   57.90 ms per token,    17.27 tokens per second)
0.54.391.115 I slot print_timing: id  3 | task 776 |       total time =    3417.34 ms /    59 tokens
0.54.391.118 I slot print_timing: id  3 | task 776 |    graphs reused =        820
0.54.391.160 I slot      release: id  3 | task 776 | stop processing: n_tokens = 97, truncated = 0
0.54.401.303 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.412
0.54.404.263 I slot launch_slot_: id  3 | task 835 | processing task, is_child = 0
0.54.404.298 W slot   operator(): id  3 | task 835 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.54.404.303 W slot   operator(): id  3 | task 835 | n_past was set to 39
0.57.409.987 I slot print_timing: id  3 | task 835 | prompt eval time =      59.01 ms /     1 tokens (   59.01 ms per token,    16.95 tokens per second)
0.57.410.002 I slot print_timing: id  3 | task 835 |        eval time =    2946.65 ms /    51 tokens (   57.78 ms per token,    17.31 tokens per second)
0.57.410.004 I slot print_timing: id  3 | task 835 |       total time =    3005.66 ms /    52 tokens
0.57.410.006 I slot print_timing: id  3 | task 835 |    graphs reused =        871
0.57.410.050 I slot      release: id  3 | task 835 | stop processing: n_tokens = 90, truncated = 0
0.57.419.998 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.444
0.57.424.116 I slot launch_slot_: id  3 | task 887 | processing task, is_child = 0
0.57.424.151 W slot   operator(): id  3 | task 887 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.57.424.159 W slot   operator(): id  3 | task 887 | n_past was set to 39
0.59.896.865 I slot print_timing: id  3 | task 887 | prompt eval time =      58.80 ms /     1 tokens (   58.80 ms per token,    17.01 tokens per second)
0.59.896.878 I slot print_timing: id  3 | task 887 |        eval time =    2413.89 ms /    42 tokens (   57.47 ms per token,    17.40 tokens per second)
0.59.896.880 I slot print_timing: id  3 | task 887 |       total time =    2472.69 ms /    43 tokens
0.59.896.882 I slot print_timing: id  3 | task 887 |    graphs reused =        913
0.59.896.926 I slot      release: id  3 | task 887 | stop processing: n_tokens = 81, truncated = 0
0.59.906.924 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.494
0.59.914.704 I slot launch_slot_: id  3 | task 930 | processing task, is_child = 0
0.59.914.740 W slot   operator(): id  3 | task 930 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
0.59.914.743 W slot   operator(): id  3 | task 930 | n_past was set to 39
1.02.497.459 I slot print_timing: id  3 | task 930 | prompt eval time =      59.23 ms /     1 tokens (   59.23 ms per token,    16.88 tokens per second)
1.02.497.470 I slot print_timing: id  3 | task 930 |        eval time =    2523.47 ms /    44 tokens (   57.35 ms per token,    17.44 tokens per second)
1.02.497.471 I slot print_timing: id  3 | task 930 |       total time =    2582.70 ms /    45 tokens
1.02.497.474 I slot print_timing: id  3 | task 930 |    graphs reused =        957
1.02.497.517 I slot      release: id  3 | task 930 | stop processing: n_tokens = 83, truncated = 0
1.02.507.372 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.482
1.02.510.866 I slot launch_slot_: id  3 | task 975 | processing task, is_child = 0
1.02.510.902 W slot   operator(): id  3 | task 975 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.02.510.906 W slot   operator(): id  3 | task 975 | n_past was set to 39
1.06.226.203 I slot print_timing: id  3 | task 975 | prompt eval time =      58.99 ms /     1 tokens (   58.99 ms per token,    16.95 tokens per second)
1.06.226.218 I slot print_timing: id  3 | task 975 |        eval time =    3656.29 ms /    63 tokens (   58.04 ms per token,    17.23 tokens per second)
1.06.226.220 I slot print_timing: id  3 | task 975 |       total time =    3715.28 ms /    64 tokens
1.06.226.222 I slot print_timing: id  3 | task 975 |    graphs reused =       1020
1.06.226.269 I slot      release: id  3 | task 975 | stop processing: n_tokens = 102, truncated = 0
1.06.235.870 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.392
1.06.239.151 I slot launch_slot_: id  3 | task 1039 | processing task, is_child = 0
1.06.239.185 W slot   operator(): id  3 | task 1039 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.06.239.189 W slot   operator(): id  3 | task 1039 | n_past was set to 39
1.09.483.682 I slot print_timing: id  3 | task 1039 | prompt eval time =      59.15 ms /     1 tokens (   59.15 ms per token,    16.91 tokens per second)
1.09.483.694 I slot print_timing: id  3 | task 1039 |        eval time =    3185.33 ms /    55 tokens (   57.92 ms per token,    17.27 tokens per second)
1.09.483.696 I slot print_timing: id  3 | task 1039 |       total time =    3244.48 ms /    56 tokens
1.09.483.698 I slot print_timing: id  3 | task 1039 |    graphs reused =       1075
1.09.483.742 I slot      release: id  3 | task 1039 | stop processing: n_tokens = 94, truncated = 0
1.09.493.493 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.426
1.09.499.327 I slot launch_slot_: id  3 | task 1095 | processing task, is_child = 0
1.09.499.367 W slot   operator(): id  3 | task 1095 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.09.499.371 W slot   operator(): id  3 | task 1095 | n_past was set to 39
1.12.032.774 I slot print_timing: id  3 | task 1095 | prompt eval time =      59.03 ms /     1 tokens (   59.03 ms per token,    16.94 tokens per second)
1.12.032.788 I slot print_timing: id  3 | task 1095 |        eval time =    2474.35 ms /    43 tokens (   57.54 ms per token,    17.38 tokens per second)
1.12.032.790 I slot print_timing: id  3 | task 1095 |       total time =    2533.39 ms /    44 tokens
1.12.032.792 I slot print_timing: id  3 | task 1095 |    graphs reused =       1118
1.12.032.837 I slot      release: id  3 | task 1095 | stop processing: n_tokens = 82, truncated = 0
1.12.042.401 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.488
1.12.044.852 I slot launch_slot_: id  3 | task 1139 | processing task, is_child = 0
1.12.044.885 W slot   operator(): id  3 | task 1139 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.12.044.889 W slot   operator(): id  3 | task 1139 | n_past was set to 39
1.14.928.270 I slot print_timing: id  3 | task 1139 | prompt eval time =      59.12 ms /     1 tokens (   59.12 ms per token,    16.91 tokens per second)
1.14.928.284 I slot print_timing: id  3 | task 1139 |        eval time =    2824.24 ms /    49 tokens (   57.64 ms per token,    17.35 tokens per second)
1.14.928.286 I slot print_timing: id  3 | task 1139 |       total time =    2883.37 ms /    50 tokens
1.14.928.288 I slot print_timing: id  3 | task 1139 |    graphs reused =       1167
1.14.928.331 I slot      release: id  3 | task 1139 | stop processing: n_tokens = 88, truncated = 0
1.14.938.163 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.455
1.14.945.643 I slot launch_slot_: id  3 | task 1189 | processing task, is_child = 0
1.14.945.675 W slot   operator(): id  3 | task 1189 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.14.945.679 W slot   operator(): id  3 | task 1189 | n_past was set to 39
1.19.484.167 I slot print_timing: id  3 | task 1189 | prompt eval time =      58.83 ms /     1 tokens (   58.83 ms per token,    17.00 tokens per second)
1.19.484.182 I slot print_timing: id  3 | task 1189 |        eval time =    4479.65 ms /    77 tokens (   58.18 ms per token,    17.19 tokens per second)
1.19.484.184 I slot print_timing: id  3 | task 1189 |       total time =    4538.47 ms /    78 tokens
1.19.484.186 I slot print_timing: id  3 | task 1189 |    graphs reused =       1244
1.19.484.227 I slot      release: id  3 | task 1189 | stop processing: n_tokens = 116, truncated = 0
1.19.494.020 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.345
1.19.497.836 I slot launch_slot_: id  3 | task 1267 | processing task, is_child = 0
1.19.497.872 W slot   operator(): id  3 | task 1267 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.19.497.876 W slot   operator(): id  3 | task 1267 | n_past was set to 39
1.22.212.517 I slot print_timing: id  3 | task 1267 | prompt eval time =      59.12 ms /     1 tokens (   59.12 ms per token,    16.91 tokens per second)
1.22.212.531 I slot print_timing: id  3 | task 1267 |        eval time =    2655.50 ms /    46 tokens (   57.73 ms per token,    17.32 tokens per second)
1.22.212.533 I slot print_timing: id  3 | task 1267 |       total time =    2714.62 ms /    47 tokens
1.22.212.535 I slot print_timing: id  3 | task 1267 |    graphs reused =       1290
1.22.212.575 I slot      release: id  3 | task 1267 | stop processing: n_tokens = 85, truncated = 0
1.22.222.747 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.471
1.22.226.685 I slot launch_slot_: id  3 | task 1314 | processing task, is_child = 0
1.22.226.726 W slot   operator(): id  3 | task 1314 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.22.226.729 W slot   operator(): id  3 | task 1314 | n_past was set to 39
1.25.767.891 I slot print_timing: id  3 | task 1314 | prompt eval time =      58.92 ms /     1 tokens (   58.92 ms per token,    16.97 tokens per second)
1.25.767.906 I slot print_timing: id  3 | task 1314 |        eval time =    3482.22 ms /    60 tokens (   58.04 ms per token,    17.23 tokens per second)
1.25.767.908 I slot print_timing: id  3 | task 1314 |       total time =    3541.14 ms /    61 tokens
1.25.767.911 I slot print_timing: id  3 | task 1314 |    graphs reused =       1350
1.25.767.952 I slot      release: id  3 | task 1314 | stop processing: n_tokens = 99, truncated = 0
1.25.778.196 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.404
1.25.781.306 I slot launch_slot_: id  3 | task 1375 | processing task, is_child = 0
1.25.781.340 W slot   operator(): id  3 | task 1375 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.25.781.344 W slot   operator(): id  3 | task 1375 | n_past was set to 39
1.28.962.105 I slot print_timing: id  3 | task 1375 | prompt eval time =      59.18 ms /     1 tokens (   59.18 ms per token,    16.90 tokens per second)
1.28.962.119 I slot print_timing: id  3 | task 1375 |        eval time =    3121.57 ms /    54 tokens (   57.81 ms per token,    17.30 tokens per second)
1.28.962.121 I slot print_timing: id  3 | task 1375 |       total time =    3180.75 ms /    55 tokens
1.28.962.123 I slot print_timing: id  3 | task 1375 |    graphs reused =       1404
1.28.962.162 I slot      release: id  3 | task 1375 | stop processing: n_tokens = 93, truncated = 0
1.28.971.787 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.430
1.28.974.600 I slot launch_slot_: id  3 | task 1430 | processing task, is_child = 0
1.28.974.631 W slot   operator(): id  3 | task 1430 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.28.974.634 W slot   operator(): id  3 | task 1430 | n_past was set to 39
1.32.396.108 I slot print_timing: id  3 | task 1430 | prompt eval time =      58.84 ms /     1 tokens (   58.84 ms per token,    16.99 tokens per second)
1.32.396.122 I slot print_timing: id  3 | task 1430 |        eval time =    3362.61 ms /    58 tokens (   57.98 ms per token,    17.25 tokens per second)
1.32.396.124 I slot print_timing: id  3 | task 1430 |       total time =    3421.45 ms /    59 tokens
1.32.396.126 I slot print_timing: id  3 | task 1430 |    graphs reused =       1462
1.32.396.165 I slot      release: id  3 | task 1430 | stop processing: n_tokens = 97, truncated = 0
1.32.406.402 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.412
1.32.409.412 I slot launch_slot_: id  3 | task 1489 | processing task, is_child = 0
1.32.409.448 W slot   operator(): id  3 | task 1489 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.32.409.451 W slot   operator(): id  3 | task 1489 | n_past was set to 39
1.35.421.475 I slot print_timing: id  3 | task 1489 | prompt eval time =      59.17 ms /     1 tokens (   59.17 ms per token,    16.90 tokens per second)
1.35.421.489 I slot print_timing: id  3 | task 1489 |        eval time =    2952.83 ms /    51 tokens (   57.90 ms per token,    17.27 tokens per second)
1.35.421.491 I slot print_timing: id  3 | task 1489 |       total time =    3012.00 ms /    52 tokens
1.35.421.493 I slot print_timing: id  3 | task 1489 |    graphs reused =       1513
1.35.421.536 I slot      release: id  3 | task 1489 | stop processing: n_tokens = 90, truncated = 0
1.35.431.566 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 1.000 (> 0.100 thold), f_keep = 0.444
1.35.434.376 I slot launch_slot_: id  3 | task 1541 | processing task, is_child = 0
1.35.434.407 W slot   operator(): id  3 | task 1541 | need to evaluate at least 1 token for each active slot (n_past = 40, task.n_tokens() = 40)
1.35.434.411 W slot   operator(): id  3 | task 1541 | n_past was set to 39
1.38.495.213 I slot print_timing: id  3 | task 1541 | prompt eval time =      59.03 ms /     1 tokens (   59.03 ms per token,    16.94 tokens per second)
